Cultivo,Campaña,Semana,Zona,Siembra,CC_Mala (%),CC_Regular (%),CC_Normal (%),CC_Buena (%),CC_Excelente (%),CH_Sequía (%),CH_Regular_1 (%),CH_Adecuada (%),CH_Óptima (%),CH_Exceso (%),Macollaje (%),Encañazón (%),Espigazón (%),Grano Pastoso (%),Madurez Fisiológica (%),Cosecha (%)
Trigo,2018/19,47,IV,100,8,38,38,10,6,0,9,56,35,0,100,100,100,73,42,5
Trigo,2018/19,47,V,100,0,17,50,33,0,0,0,35,36,29,100,100,100,94,66,50
Trigo,2018/19,47,VI,100,33,29,25,12,1,0,0,26,39,35,100,100,100,85,47,8
Trigo,2018/19,47,VII,100,4,13,45,28,10,0,5,35,51,9,100,100,100,70,34,3
Trigo,2018/19,47,IX,100,0,10,40,42,8,0,0,39,53,8,100,100,100,37,3,0
Trigo,2018/19,47,X,100,7,20,39,31,3,0,0,31,36,33,100,100,100,28,0,0
Trigo,2018/19,47,XI,100,3,6,39,47,5,0,11,44,40,5,100,100,89,22,0,0
Trigo,2018/19,47,XII,100,5,8,41,35,11,0,0,42,49,9,100,100,94,25,0,0
Trigo,2018/19,50,TOTAL,100,4,20,40,31,5,1,13,54,30,2,100,100,100,9.163.467.742,7.524.677.419,5.736.709.067
Trigo,2018/19,48,II,100,0,13,30,39,18,0,3,31,47,19,100,100,100,100,100,98
Trigo,2018/19,48,III,100,9,25,37,29,0,0,5,45,43,7,100,100,100,100,78,49
Trigo,2018/19,48,IV,100,5,29,47,16,3,3,13,41,39,4,100,100,100,88,57,13
Trigo,2018/19,48,V,100,0,15,55,27,3,0,0,31,51,18,100,100,100,100,83,70
Trigo,2018/19,48,VI,100,21,31,29,15,4,0,0,26,46,28,100,100,100,100,60,30
Trigo,2018/19,48,VII,100,0,12,49,35,4,0,9,41,47,3,100,100,100,84,48,12
Trigo,2018/19,48,IX,100,3,15,44,36,2,0,12,37,46,5,100,100,100,52,15,0
Trigo,2018/19,48,X,100,4,18,45,27,6,0,0,29,49,22,100,100,100,42,8,0
Trigo,2018/19,48,XI,100,0,8,33,45,14,0,16,51,33,0,100,100,100,37,4,0
Trigo,2018/19,48,XII,100,1,11,36,37,15,0,15,49,34,2,100,100,100,39,5,0
Trigo,2018/19,51,TOTAL,100,2,16,40,37,5,0,11,56,26,7,100,100,100,9.728.225.806,8.468.064.516,6.817.081.222
Trigo,2018/19,48,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,49,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,49,III,100,10,27,35,28,0,0,8,53,38,1,100,100,100,100,93,63
Trigo,2018/19,49,IV,100,3,32,51,14,0,2,15,48,35,0,100,100,100,100,70,38
Trigo,2018/19,49,V,100,0,12,52,31,5,0,0,42,53,5,100,100,100,100,96,90
Trigo,2018/19,49,VI,100,29,36,24,10,1,0,0,32,48,20,100,100,100,100,74,57
Trigo,2018/19,49,VII,100,0,6,50,38,6,0,7,49,44,0,100,100,100,99,63,29
Trigo,2018/19,49,IX,100,1,11,46,39,3,0,15,44,41,0,100,100,100,66,28,8
Trigo,2018/19,49,X,100,2,17,48,29,4,0,8,37,45,10,100,100,100,57,20,0
Trigo,2018/19,49,XI,100,0,11,38,41,10,0,17,55,28,0,100,100,100,50,16,0
Trigo,2018/19,49,XII,100,3,15,41,32,9,0,13,57,30,0,100,100,100,53,15,0
Trigo,2018/19,52,TOTAL,100,0,15,41,39,5,0,17,62,19,2,100,100,100,100,9.027.016.129,8.207.043.407
Trigo,2018/19,49,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,50,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,50,III,100,12,31,38,19,0,13,17,45,25,0,100,100,100,100,100,85
Trigo,2018/19,50,IV,100,0,29,48,23,0,4,9,54,33,0,100,100,100,100,96,56
Trigo,2018/19,50,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,50,VI,100,20,38,27,12,3,0,4,32,51,13,100,100,100,100,91,75
Trigo,2018/19,50,VII,100,0,12,36,43,9,0,2,48,46,4,100,100,100,100,81,60
Trigo,2018/19,50,IX,100,4,15,45,34,2,0,19,52,29,0,100,100,100,85,46,28
Trigo,2018/19,50,X,100,5,20,43,30,2,0,13,49,35,3,100,100,100,75,37,7
Trigo,2018/19,50,XI,100,0,17,35,40,8,0,14,61,25,0,100,100,100,67,31,3
Trigo,2018/19,50,XII,100,4,17,43,30,6,3,18,61,18,0,100,100,100,71,29,0
Trigo,2018/19,1,TOTAL,100,5,14,38,38,6,0,9,53,27,10,100,100,100,100,9.704.193.548,9.058.635.394
Trigo,2018/19,50,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,51,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,51,III,100,8,37,35,20,0,11,22,51,16,0,100,100,100,100,100,98
Trigo,2018/19,51,IV,100,0,24,50,26,0,0,12,56,32,0,100,100,100,100,100,82
Trigo,2018/19,51,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,51,VI,100,22,31,28,13,6,0,2,27,53,18,100,100,100,100,100,90
Trigo,2018/19,51,VII,100,0,18,34,35,13,0,0,29,53,18,100,100,100,100,100,70
Trigo,2018/19,51,IX,100,3,14,40,36,7,0,4,50,38,8,100,100,100,100,64,44
Trigo,2018/19,51,X,100,5,9,49,32,5,0,0,32,47,21,100,100,100,96,65,26
Trigo,2018/19,51,XI,100,0,13,28,53,6,0,17,70,13,0,100,100,100,85,46,12
Trigo,2018/19,51,XII,100,0,16,48,34,2,0,19,75,6,0,100,100,100,87,43,7
Trigo,2018/19,2,TOTAL,100,4,10,33,42,12,0,12,64,23,1,100,100,100,100,100,9.562.567.723
Trigo,2018/19,51,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,52,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,52,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,52,IV,100,0,19,52,29,0,0,18,57,25,0,100,100,100,100,100,96
Trigo,2018/19,52,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,52,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,52,VII,100,0,14,32,39,15,0,0,41,48,11,100,100,100,100,100,91
Trigo,2018/19,52,IX,100,0,19,36,40,5,0,0,56,42,2,100,100,100,100,81,68
Trigo,2018/19,52,X,100,0,17,52,28,3,0,0,39,51,10,100,100,100,100,83,55
Trigo,2018/19,52,XI,100,0,12,34,50,4,0,31,61,8,0,100,100,100,100,62,48
Trigo,2018/19,52,XII,100,0,14,43,38,5,0,23,77,0,0,100,100,100,100,60,30
Trigo,2018/19,3,TOTAL,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,52,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,X,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,XI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,3,XII,100,0,48,52,0,0,0,24,57,19,0,100,100,100,100,100,100
Trigo,2019/20,3,TOTAL,100,0,48,52,0,0,0,24,57,19,0,100,100,100,100,100,100
Trigo,2019/20,2,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,X,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,XI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,2,XII,100,4,46,50,0,0,3,28,55,14,0,100,100,100,100,100,54.2
Trigo,2019/20,2,TOTAL,100,4,46,50,0,0,3,28,55,14,0,100,100,100,100,100,95.5
Trigo,2019/20,1,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,1,X,100,27,64,9,0,0,14,37,49,0,0,100,100,100,100,100,95
Trigo,2019/20,1,XI,100,56,44,0,0,0,41,53,6,0,0,100,100,100,100,95,91.8
Trigo,2019/20,1,XII,100,11,50,39,0,0,8,31,57,4,0,100,100,100,100,82,31.7
Trigo,2019/20,1,TOTAL,100,15,50,35,0,0,11,33,52,4,0,100,100,100,100,9.783.409.091,9.208.502.265
Trigo,2019/20,52,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,52,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,52,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,52,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,52,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,52,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,52,VII,100,22,60,18,0,0,8,26,42,24,0,100,100,100,100,100,96.88
Trigo,2019/20,52,IX,100,30,59,11,0,0,17,49,34,0,0,100,100,100,100,96,94
Trigo,2019/20,52,X,100,29,58,13,0,0,15,33,52,0,0,100,100,100,100,95,91.67
Trigo,2019/20,52,XI,100,54,46,0,0,0,40,51,9,0,0,100,100,100,100,75,73.33
Trigo,2019/20,52,XII,100,14,45,41,0,0,9,28,56,7,0,100,100,100,100,64,22.5
Trigo,2019/20,52,TOTAL,100,22,46,32,0,0,15,34,46,6,0,100,100,100,100,9.350.969.697,8.781.381.885
Trigo,2019/20,51,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,51,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,51,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,51,IV,100,38,59,3,0,0,17,40,43,0,0,100,100,100,100,100,91.5
Trigo,2019/20,51,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,51,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,51,VII,100,21,58,21,0,0,7,24,41,28,0,100,100,100,100,97,84.3
Trigo,2019/20,51,IX,100,29,57,14,0,0,16,46,38,0,0,100,100,100,98,74,70.4
Trigo,2019/20,51,X,100,28,60,12,0,0,14,31,54,1,0,100,100,100,91,60,51
Trigo,2019/20,51,XI,100,52,48,0,0,0,39,51,10,0,0,100,100,100,95,51,48.75
Trigo,2019/20,51,XII,100,16,41,43,0,0,11,31,55,3,0,100,100,100,88,47,7.5
Trigo,2019/20,51,TOTAL,100,26,47,26,1,0,17,36,43,4,0,100,100,100,9.776.833.333,8.551.893.939,7.751.850.955
Trigo,2019/20,50,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,50,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,50,III,100,15,44,41,0,0,10,37,51,2,0,100,100,100,100,100,92.7
Trigo,2019/20,50,IV,100,32,54,14,0,0,15,37,46,2,0,100,100,100,100,84,59.3
Trigo,2019/20,50,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,50,VI,100,8,39,53,0,0,4,23,52,21,0,100,100,100,100,91,89
Trigo,2019/20,50,VII,100,16,40,44,0,0,5,22,40,33,0,100,100,100,100,78,51.3
Trigo,2019/20,50,IX,100,25,53,22,0,0,14,43,43,0,0,100,100,100,88,45,29.2
Trigo,2019/20,50,X,100,24,55,21,0,0,13,29,55,3,0,100,100,100,73,40,23.2
Trigo,2019/20,50,XI,100,49,51,0,0,0,38,49,13,0,0,100,100,100,77,34,20.25
Trigo,2019/20,50,XII,100,12,40,47,1,0,10,30,52,8,0,100,100,100,71,31,0
Trigo,2019/20,50,TOTAL,100,23,46,30,1,0,15,34,42,9,0,100,100,100,9.252.863.636,7.437.651.515,6.126.785.009
Trigo,2019/20,49,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,49,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,49,III,100,13,40,47,0,0,8,30,56,6,0,100,100,100,100,86,60.9
Trigo,2019/20,49,IV,100,30,51,14,5,0,13,35,46,6,0,100,100,100,100,67,34.4
Trigo,2019/20,49,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,93.89
Trigo,2019/20,49,VI,100,6,37,54,3,0,0,16,56,28,0,100,100,100,100,76,75.6
Trigo,2019/20,49,VII,100,14,38,44,4,0,3,15,42,40,0,100,100,100,100,59,25.71
Trigo,2019/20,49,IX,100,24,50,26,0,0,12,40,46,2,0,100,100,100,73,27,5.67
Trigo,2019/20,49,X,100,22,53,25,0,0,11,26,55,8,0,100,100,100,59,21,1.25
Trigo,2019/20,49,XI,100,47,53,0,0,0,36,48,16,0,0,100,100,100,62,17,2.78
Trigo,2019/20,49,XII,100,10,38,46,6,0,6,26,52,16,0,100,100,100,56,19,0
Trigo,2019/20,49,TOTAL,100,21,44,31,3,0,12,29,44,14,0,100,100,100,8.755.818.182,61.86,460.256.465
Trigo,2019/20,48,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,48,II,100,0,10,54,36,0,0,7,42,51,0,100,100,100,100,100,98.88
Trigo,2019/20,48,III,100,11,36,48,5,0,9,27,56,8,0,100,100,100,100,68,38.75
Trigo,2019/20,48,IV,100,34,54,10,2,0,11,32,48,9,0,100,100,100,87,52,1.33
Trigo,2019/20,48,V,100,0,0,50,48,2,0,10,53,37,0,100,100,100,100,84,66.22
Trigo,2019/20,48,VI,100,3,35,54,8,0,0,14,55,31,0,100,100,100,100,60,45.7
Trigo,2019/20,48,VII,100,12,35,46,7,0,1,13,40,46,0,100,100,100,84,42,4.5
Trigo,2019/20,48,IX,100,29,57,14,0,0,13,37,46,4,0,100,100,100,61,15,0
Trigo,2019/20,48,X,100,24,49,27,0,0,7,22,56,15,0,100,100,100,45,7,0
Trigo,2019/20,48,XI,100,44,56,0,0,0,34,46,20,0,0,100,100,100,49,2,0
Trigo,2019/20,48,XII,100,13,47,40,0,0,0,24,52,24,0,100,100,100,41,3,0
Trigo,2019/20,48,TOTAL,100,20,44,32,5,0,8,25,46,21,0,100,100,100,8.053.712.121,4.844.136.364,3.107.074.824
Trigo,2019/20,47,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2019/20,47,II,100,0,13,52,35,0,0,9,46,45,0,100,100,100,100,99,89
Trigo,2019/20,47,III,100,15,41,44,0,0,11,26,59,4,0,100,100,100,88,53,25.83
Trigo,2019/20,47,IV,100,35,55,10,0,0,12,34,47,7,0,100,100,100,70,37,0
Trigo,2019/20,47,V,100,0,11,42,46,1,0,12,51,37,0,100,100,100,100,67,37.5
Trigo,2019/20,47,VI,100,5,32,54,9,0,0,16,56,28,0,100,100,100,82,44,8.13
Trigo,2019/20,47,VII,100,14,35,46,5,0,3,15,38,44,0,100,100,100,67,24,0.05
Trigo,2019/20,47,IX,100,31,54,15,0,0,14,40,44,2,0,100,100,100,45,0,0
Trigo,2019/20,47,X,100,25,46,29,0,0,10,24,53,13,0,100,100,95,32,0,0
Trigo,2019/20,47,XI,100,46,54,0,0,0,36,49,15,0,0,100,100,91,35,0,0
Trigo,2019/20,47,XII,100,14,45,41,0,0,0,27,51,22,0,100,100,93,27,0,0
Trigo,2019/20,47,TOTAL,100,19,41,34,6,0,8,25,46,20,0,100,100,9.829.469.697,6.852.984.848,3.721.409.091,2.017.203.953
Trigo,2019/20,46,I,100,5,17,60,18,0,7,33,54,6,0,100,100,100,100,100,92.88
Trigo,2019/20,46,II,100,0,4,43,50,3,0,0,42,49,9,100,100,100,100,82,63.83
Trigo,2019/20,46,III,100,17,33,43,7,0,10,24,58,8,0,100,100,100,74,41,7
Trigo,2019/20,46,IV,100,36,53,11,0,0,13,36,45,6,0,100,100,100,52,19,0
Trigo,2019/20,46,V,100,0,2,43,50,5,0,5,46,44,5,100,100,100,86,54,28.33
Trigo,2019/20,46,VI,100,7,29,54,10,0,0,12,53,35,0,100,100,100,64,28,0
Trigo,2019/20,46,VII,100,13,30,49,8,0,0,6,46,47,1,100,100,100,50,13,0
Trigo,2019/20,46,IX,100,33,51,16,0,0,9,35,50,6,0,100,100,87,28,0,0
Trigo,2019/20,46,X,100,23,45,32,0,0,0,20,50,30,0,100,100,80,16,0,0
Trigo,2019/20,46,XI,100,44,54,2,0,0,32,47,21,0,0,100,100,76,17,0,0
Trigo,2019/20,46,XII,100,12,43,43,2,0,0,25,49,26,0,100,100,78,14,0,0
Trigo,2019/20,46,TOTAL,100,18,36,36,9,0,6,21,46,25,2,100,100,9.338.015.152,5.458.818.182,2.864.060.606,1.332.202.783
Trigo,2019/20,45,I,100,6,19,51,24,0,9,32,50,9,0,100,100,100,100,84,67.86
Trigo,2019/20,45,II,100,0,6,44,49,1,0,5,49,46,0,100,100,100,87,66,33.33
Trigo,2019/20,45,III,100,16,31,40,13,0,8,23,51,18,0,100,100,100,58,25,0
Trigo,2019/20,45,IV,100,26,45,29,0,0,14,33,37,16,0,100,100,93,36,8,0
Trigo,2019/20,45,V,100,0,7,42,47,4,0,0,44,47,9,100,100,100,70,36,5.4
Trigo,2019/20,45,VI,100,8,26,48,18,0,0,7,55,38,0,100,100,100,47,11,0
Trigo,2019/20,45,VII,100,11,27,47,15,0,0,0,44,48,8,100,100,99,34,5,0
Trigo,2019/20,45,IX,100,24,41,30,5,0,8,33,45,14,0,100,100,68,11,0,0
Trigo,2019/20,45,X,100,16,39,43,2,0,0,22,49,29,0,100,100,64,8,0,0
Trigo,2019/20,45,XI,100,45,54,1,0,0,33,45,22,0,0,100,100,61,2,0,0
Trigo,2019/20,45,XII,100,10,41,42,7,0,5,28,47,20,0,100,100,63,1,0,0
Trigo,2019/20,45,TOTAL,100,15,31,38,16,0,6,19,44,28,3,100,100,8.742.575.758,4.042.090.909,1.867.893.939,7.090.167.956
Trigo,2019/20,44,I,100,2,16,49,33,0,10,34,49,7,0,100,100,100,92,72,31.87
Trigo,2019/20,44,II,100,0,10,42,48,0,0,11,47,42,0,100,100,100,78,52,21.25
Trigo,2019/20,44,III,100,19,33,31,17,0,9,25,49,17,0,100,100,100,41,8,0
Trigo,2019/20,44,IV,100,25,42,30,3,0,11,28,36,25,0,100,100,77,19,0,0
Trigo,2019/20,44,V,100,3,12,44,41,0,0,0,54,46,0,100,100,95,52,24,0
Trigo,2019/20,44,VI,100,6,23,50,21,0,0,13,52,35,0,100,100,87,29,1,0
Trigo,2019/20,44,VII,100,9,26,44,21,0,0,0,45,48,7,100,100,78,19,0,0
Trigo,2019/20,44,IX,100,22,37,29,12,0,10,35,43,12,0,100,100,49,0,0,0
Trigo,2019/20,44,X,100,13,35,45,7,0,0,24,48,28,0,100,100,46,0,0,0
Trigo,2019/20,44,XI,100,42,52,6,0,0,32,41,27,0,0,100,92,40,0,0,0
Trigo,2019/20,44,XII,100,5,39,41,15,0,3,24,48,25,0,100,97,45,0,0,0
Trigo,2019/20,44,TOTAL,100,13,29,38,20,0,6,19,44,28,2,100,9.903.636.364,7.551.681.818,2.877.727.273,1.127.090.909,3.537.363.952
Trigo,2019/20,43,I,100,0,15,48,35,2,7,28,51,14,0,100,100,100,84,57,25
Trigo,2019/20,43,II,100,0,13,41,46,0,0,4,50,46,0,100,100,100,61,34,8.75
Trigo,2019/20,43,III,100,8,30,31,31,0,5,19,53,23,0,100,100,84,24,0,0
Trigo,2019/20,43,IV,100,15,37,37,11,0,15,32,33,20,0,100,100,60,8,0,0
Trigo,2019/20,43,V,100,0,7,43,44,6,0,1,54,45,0,100,100,83,35,10,0
Trigo,2019/20,43,VI,100,5,21,44,30,0,0,14,50,36,0,100,100,71,11,0,0
Trigo,2019/20,43,VII,100,6,24,43,27,0,0,6,48,45,1,100,100,58,2,0,0
Trigo,2019/20,43,IX,100,13,30,36,21,0,12,38,41,9,0,100,87,36,0,0,0
Trigo,2019/20,43,X,100,10,42,44,4,0,4,28,45,23,0,100,82,32,0,0,0
Trigo,2019/20,43,XI,100,31,44,25,0,0,34,44,22,0,0,100,76,28,0,0,0
Trigo,2019/20,43,XII,100,1,33,43,23,0,7,26,50,17,0,100,74,31,0,0,0
Trigo,2019/20,43,TOTAL,100,8,26,40,26,1,7,20,45,27,1,100,9.321.757.576,6.236.424.242,1.830.409.091,6.863.181.818,2.248.106.061
Trigo,2019/20,42,I,100,0,17,50,33,0,10,31,50,9,0,100,100,100,68,42,15
Trigo,2019/20,42,II,100,1,14,38,45,2,0,10,48,42,0,100,100,100,47,23,0.2
Trigo,2019/20,42,III,100,7,29,30,34,0,6,22,52,20,0,100,100,66,9,0,0
Trigo,2019/20,42,IV,100,13,34,38,15,0,17,33,32,18,0,100,96,42,0,0,0
Trigo,2019/20,42,V,100,0,12,44,40,4,0,5,52,43,0,100,100,71,24,0,0
Trigo,2019/20,42,VI,100,3,19,43,35,0,4,18,47,31,0,100,100,53,0,0,0
Trigo,2019/20,42,VII,100,8,27,41,24,0,0,16,45,39,0,100,94,42,0,0,0
Trigo,2019/20,42,IX,100,14,34,36,16,0,10,36,42,12,0,100,69,21,0,0,0
Trigo,2019/20,42,X,100,8,40,46,6,0,6,30,44,20,0,100,60,16,0,0,0
Trigo,2019/20,42,XI,100,33,48,19,0,0,39,48,13,0,0,100,58,10,0,0,0
Trigo,2019/20,42,XII,100,2,36,44,18,0,10,30,48,12,0,100,55,12,0,0,0
Trigo,2019/20,42,TOTAL,100,8,27,39,26,0,8,24,43,25,1,100,8.597.075.758,4.751.833.333,1.048.757.576,4.367.121.212,1.004.545.455
Trigo,2019/20,41,I,100,0,19,51,30,0,17,36,47,0,0,100,100,100,54,30,10.5
Trigo,2019/20,41,II,100,6,20,36,38,0,0,14,51,35,0,100,100,82,35,9,0
Trigo,2019/20,41,III,100,12,32,28,28,0,11,29,48,12,0,100,100,51,0,0,0
Trigo,2019/20,41,IV,100,17,39,37,7,0,20,36,31,13,0,100,84,31,0,0,0
Trigo,2019/20,41,V,100,0,18,44,38,0,0,8,55,37,0,100,97,59,13,0,0
Trigo,2019/20,41,VI,100,8,25,38,29,0,8,24,46,22,0,100,87,42,0,0,0
Trigo,2019/20,41,VII,100,15,31,36,18,0,10,26,38,26,0,100,79,30,0,0,0
Trigo,2019/20,41,IX,100,18,37,34,11,0,18,41,33,8,0,100,55,10,0,0,0
Trigo,2019/20,41,X,100,9,29,38,24,0,15,39,36,10,0,100,46,4,0,0,0
Trigo,2019/20,41,XI,100,22,41,37,0,0,32,45,23,0,0,100,44,0,0,0,0
Trigo,2019/20,41,XII,100,0,31,48,21,0,7,28,45,20,0,100,39,0,0,0,0
Trigo,2019/20,41,TOTAL,100,10,28,39,23,0,12,28,41,19,0,100,7.614.530.303,3.609.545.455,698.969.697,2.612.878.788,693.636.364
Trigo,2019/20,40,I,100,0,20,53,27,0,15,32,45,8,0,100,100,97,41,14,0
Trigo,2019/20,40,II,100,9,23,35,33,0,5,24,45,26,0,100,100,66,26,0,0
Trigo,2019/20,40,III,100,6,21,36,37,0,8,24,43,25,0,100,95,37,0,0,0
Trigo,2019/20,40,IV,100,8,31,45,16,0,13,26,39,22,0,100,77,16,0,0,0
Trigo,2019/20,40,V,100,0,21,47,32,0,3,11,54,32,0,100,89,48,5,0,0
Trigo,2019/20,40,VI,100,0,16,46,38,0,9,17,48,26,0,100,78,23,0,0,0
Trigo,2019/20,40,VII,100,6,21,42,31,0,13,24,41,22,0,100,61,21,0,0,0
Trigo,2019/20,40,IX,100,9,31,43,17,0,9,36,39,16,0,100,42,3,0,0,0
Trigo,2019/20,40,X,100,0,22,46,32,0,12,29,44,15,0,100,29,0,0,0,0
Trigo,2019/20,40,XI,100,8,33,41,18,0,23,33,38,6,0,100,26,0,0,0,0
Trigo,2019/20,40,XII,100,0,23,43,34,0,1,23,49,27,0,100,21,0,0,0,0
Trigo,2019/20,40,TOTAL,100,4,22,44,30,0,9,24,44,22,0,100,6.538.590.909,2.620.333.333,4.844.848.485,924.848.485,0
Trigo,2019/20,39,I,100,4,24,50,22,0,8,26,51,15,0,100,100,85,20,0,0
Trigo,2019/20,39,II,100,0,18,45,37,0,3,19,46,32,0,100,89,48,6,0,0
Trigo,2019/20,39,III,100,0,12,43,44,1,0,18,51,31,0,100,85,23,0,0,0
Trigo,2019/20,39,IV,100,2,19,47,32,0,5,22,46,27,0,100,57,10,0,0,0
Trigo,2019/20,39,V,100,0,18,42,40,0,0,8,47,45,0,100,74,29,0,0,0
Trigo,2019/20,39,VI,100,0,12,53,35,0,2,8,51,39,0,100,60,8,0,0,0
Trigo,2019/20,39,VII,100,0,13,48,39,0,3,18,45,34,0,100,43,7,0,0,0
Trigo,2019/20,39,IX,100,5,22,48,25,0,11,24,47,18,0,97,30,0,0,0,0
Trigo,2019/20,39,X,100,0,11,53,36,0,7,23,50,20,0,90,20,0,0,0,0
Trigo,2019/20,39,XI,100,4,21,50,25,0,16,25,49,10,0,93,15,0,0,0,0
Trigo,2019/20,39,XII,100,2,16,42,40,0,7,22,48,23,0,89,10,0,0,0,0
Trigo,2019/20,39,TOTAL,100,1,16,48,35,0,5,18,48,29,0,9.754.227.273,5.248.560.606,1.651.348.485,173.030.303,0,0
